Price,Type,Size,Beds,Bath,Location
12622800,Apartment,2166.0,4,4,Banasree
6760000,Apartment,1300.0,3,3,DakshinKhan
6900000,Apartment,1170.0,3,3,Mohammadpur
4620000,Apartment,1100.0,2,2,Banasree
5880000,Apartment,1400.0,3,3,Banasree
4200000,Apartment,800.0,2,2,Eskaton
5000000,Apartment,900.0,2,2,Kathalbagan
6600000,Apartment,1320.0,3,3,Badda
5000000,Apartment,1100.0,2,2,Demra
5000000,Apartment,1100.0,3,2,Demra
11480800,Apartment,1876.0,4,4,Banasree
12622800,Apartment,2166.0,4,4,Banasree
5000000,Apartment,1100.0,3,2,Demra
13500000,Apartment,1500.0,3,3,Khilgaon
21000000,Apartment,2582.0,4,4,Baridhara
4500000,Apartment,600.0,2,1,Motijheel
21000000,Apartment,2582.0,4,4,Baridhara
6660000,Apartment,1480.0,3,3,Malibagh
6660000,Apartment,1480.0,3,3,Malibagh
6660000,Apartment,1480.0,3,3,Malibagh
7500000,Apartment,1500.0,3,3,Malibagh
7500000,Apartment,1500.0,3,3,Malibagh
7000000,Apartment,1160.0,3,3,BashundharaR-A
5600000,Apartment,1000.0,3,2,Mohammadpur
5600000,Apartment,1000.0,3,2,Mohammadpur
5600000,Apartment,1000.0,3,2,Mohammadpur
5400000,Apartment,900.0,2,2,Badda
6700000,Apartment,1200.0,3,3,Mirpur
3150000,Apartment,700.0,2,2,Hazaribag
5800000,Apartment,1000.0,3,2,Mohammadpur
6500000,Apartment,1150.0,3,3,Mirpur
5000000,Apartment,1070.0,2,2,Malibagh
6750000,Apartment,1350.0,3,3,Mirpur
6250000,Apartment,1250.0,3,3,Mirpur
5500000,Apartment,1150.0,2,3,Malibagh
5500000,Apartment,1150.0,2,3,Malibagh
19465500,Apartment,2285.0,3,4,Uttara
5500000,Apartment,1050.0,3,2,Mirpur
5725000,Apartment,950.0,2,2,Mirpur
5725000,Apartment,950.0,2,2,Mirpur
6880000,Apartment,1160.0,3,3,Mirpur
6880000,Apartment,1160.0,3,3,Mirpur
30000000,Apartment,2124.0,4,4,Dhanmondi
5000000,Apartment,1150.0,3,3,Banasree
6500000,Apartment,1105.0,3,3,Badda
9000000,Apartment,1654.0,3,3,Uttara
9500000,Apartment,2000.0,4,4,Shyamoli
7000000,Apartment,1420.0,3,3,Mirpur
6000000,Apartment,1440.0,4,3,Mirpur
6000000,Apartment,1440.0,3,3,Mirpur
5700000,Apartment,1050.0,3,2,Shyamoli
11500000,Apartment,1550.0,3,3,BashundharaR-A
11500000,Apartment,1550.0,3,3,BashundharaR-A
10075000,Apartment,1550.0,3,3,BashundharaR-A
4700000,Apartment,1020.0,3,2,DakshinKhan
7350000,Apartment,1300.0,3,4,Badda
6000000,Apartment,950.0,3,2,Tejgaon
18000000,Apartment,1500.0,3,3,Lalmatia
4500000,Apartment,1080.0,3,2,Mirpur
25000000,Apartment,2900.0,4,4,Uttara
2250000,Apartment,650.0,2,2,Mirpur
24000000,Apartment,1955.0,3,3,Dhanmondi
7272000,Apartment,1616.0,3,3,Cantonment
12800000,Apartment,1352.0,3,3,Badda
6075000,Apartment,1350.0,3,3,Mirpur
6075000,Apartment,1350.0,3,3,Mirpur
6075000,Apartment,1350.0,3,3,Mirpur
13950000,Apartment,1550.0,3,3,Kalabagan
13950000,Apartment,1550.0,3,3,Kalabagan
3500000,Apartment,600.0,2,2,Khilgaon
4835000,Apartment,1019.0,2,2,Bashabo
6113500,Apartment,1303.0,3,3,Bashabo
4835000,Apartment,1019.0,2,2,Bashabo
4750000,Apartment,950.0,3,3,Malibagh
4750000,Apartment,950.0,3,3,Malibagh
4750000,Apartment,950.0,3,3,Malibagh
15750000,Apartment,2100.0,4,4,Uttara
15750000,Apartment,2100.0,4,4,Uttara
15750000,Apartment,2100.0,4,4,Uttara
9000000,Apartment,1750.0,3,4,Uttara
10000000,Apartment,1750.0,3,3,Uttara
10000000,Apartment,1750.0,3,4,Uttara
8500000,Apartment,1272.0,3,3,Lalbagh
10000000,Apartment,1800.0,3,3,Hazaribag
13500000,Apartment,1900.0,3,4,BashundharaR-A
13500000,Apartment,1900.0,3,4,BashundharaR-A
22000000,Apartment,1800.0,3,3,Uttara
6075000,Apartment,1350.0,3,3,Mirpur
8190000,Apartment,1170.0,2,2,Shiddheswari
8750000,Apartment,1250.0,3,3,Shiddheswari
8750000,Apartment,1250.0,3,3,Shiddheswari
8190000,Apartment,1170.0,2,2,Shiddheswari
17000000,Apartment,1700.0,3,4,Eskaton
10826400,Apartment,1388.0,3,3,Dhanmondi
6697600,Apartment,1345.0,3,3,Badda
9300000,Apartment,1500.0,3,3,Shyamoli
4000000,Apartment,760.0,2,2,Mirpur
10670400,Apartment,1368.0,3,3,Dhanmondi
9100000,Apartment,1500.0,3,3,Shyamoli
3500000,Apartment,850.0,2,2,Khilgaon
7500000,Apartment,1420.0,3,3,Agargaon
7000000,Apartment,1250.0,3,3,Hazaribag
13775000,Apartment,1550.0,3,4,Motijheel
5116800,Apartment,1066.0,3,3,Cantonment
4342500,Apartment,965.0,3,3,Cantonment
4594500,Apartment,1021.0,3,3,Cantonment
7000000,Apartment,1250.0,3,3,Hazaribag
7000000,Apartment,1250.0,3,3,Hazaribag
7000000,Apartment,1250.0,3,3,Hazaribag
3600000,Apartment,800.0,2,2,Banasree
3510000,Apartment,780.0,2,2,Banasree
13000000,Apartment,1850.0,3,3,BashundharaR-A
7000000,Apartment,1250.0,3,3,Hazaribag
7000000,Apartment,1250.0,3,3,Hazaribag
9100000,Apartment,1255.0,3,2,Hazaribag
9520000,Apartment,1400.0,3,3,Mohammadpur
4500000,Apartment,850.0,2,2,Badda
6200000,Apartment,1250.0,3,3,Agargaon
3920000,Apartment,1120.0,3,2,Bashabo
3920000,Apartment,1120.0,3,2,Bashabo
3920000,Apartment,1120.0,3,2,Bashabo
3885000,Apartment,1110.0,3,2,Bashabo
7000000,Apartment,1200.0,3,2,Sutrapur
12000000,Apartment,1300.0,3,2,Eskaton
8530000,Apartment,1255.0,3,4,Banasree
7000000,Apartment,1250.0,3,3,Hazaribag
7000000,Apartment,1250.0,3,3,Hazaribag
7000000,Apartment,1250.0,3,3,Hazaribag
6600000,Apartment,960.0,2,2,Maghbazar
3500000,Apartment,970.0,2,2,Shyampur
9450000,Apartment,1500.0,3,3,Dhanmondi
17500000,Apartment,2170.0,3,4,Uttara
17500000,Apartment,2170.0,3,3,Uttara
17500000,Apartment,2170.0,3,3,Uttara
9639000,Apartment,1530.0,3,3,Dhanmondi
6200000,Apartment,1200.0,3,2,Banasree
14000000,Apartment,2000.0,3,4,Uttara
3500000,Apartment,650.0,2,2,Mirpur
3000000,Apartment,714.0,2,2,Mirpur
5532000,Apartment,922.0,2,2,Lalbagh
14133000,Apartment,2019.0,3,3,Shyamoli
6100000,Apartment,1220.0,3,3,Mohammadpur
9639000,Apartment,1530.0,3,3,Dhanmondi
6300000,Apartment,950.0,3,2,Uttara
6000000,Apartment,1050.0,3,2,Mirpur
3885000,Apartment,1110.0,3,2,Bashabo
39418000,Apartment,3355.0,4,4,Uttara
81312800,Apartment,4416.0,4,4,Uttara
7000000,Apartment,1250.0,3,3,Hazaribag
12780000,Apartment,1535.0,3,3,Uttara
6300000,Apartment,1050.0,3,2,Dhanmondi
6000000,Apartment,1040.0,2,2,JoarSahara
26920200,Apartment,2239.0,3,4,Uttara
13148000,Apartment,1581.0,3,3,Uttara
18594200,Apartment,1707.0,3,3,Uttara
18806200,Apartment,1727.0,3,4,Uttara
11521400,Apartment,1413.0,3,3,Mirpur
22171200,Apartment,2104.0,3,3,Uttara
22099100,Apartment,2197.0,3,3,Uttara
14246000,Apartment,1740.0,3,3,Uttara
16077800,Apartment,2177.0,3,3,Maghbazar
11178200,Apartment,1369.0,3,3,Mirpur
11178200,Apartment,1369.0,3,3,Mirpur
28902600,Apartment,2407.0,3,4,Uttara
12142400,Apartment,1386.0,3,3,Maghbazar
14784300,Apartment,1721.0,3,3,Baridhara
8459000,Apartment,1137.0,3,3,Mirpur
23275700,Apartment,2449.0,3,4,Uttara
13570400,Apartment,1556.0,4,3,Maghbazar
22919000,Apartment,2115.0,3,3,Uttara
11310800,Apartment,1287.0,3,3,Maghbazar
8438000,Apartment,1134.0,3,3,Mirpur
14412800,Apartment,1581.0,3,3,BashundharaR-A
11126000,Apartment,1265.0,3,3,Maghbazar
11383700,Apartment,1251.0,3,3,Shiddheswari
14412800,Apartment,1581.0,3,3,BashundharaR-A
12271100,Apartment,1353.0,3,3,Shiddheswari
25024300,Apartment,2229.0,3,4,BashundharaR-A
14524400,Apartment,1798.0,3,2,BashundharaR-A
10895000,Apartment,1485.0,3,2,AftabNagar
15155600,Apartment,1593.0,4,3,Shiddheswari
14474800,Apartment,1519.0,4,2,Shiddheswari
10258000,Apartment,1394.0,2,2,AftabNagar
16406800,Apartment,1729.0,4,3,Shiddheswari
19842800,Apartment,2388.0,3,3,AftabNagar
19753700,Apartment,2377.0,3,3,AftabNagar
11252000,Apartment,1536.0,3,3,AftabNagar
2700000,Apartment,700.0,2,2,Mirpur
8000000,Apartment,1180.0,3,2,Sutrapur
5500000,Apartment,1150.0,3,2,Banasree
6300000,Apartment,1050.0,3,2,Dhanmondi
8000000,Apartment,1120.0,3,3,Dhanmondi
17500000,Apartment,2200.0,4,5,Mirpur
6300000,Apartment,1050.0,3,2,Dhanmondi
7500000,Apartment,1380.0,3,4,Uttara
8240000,Apartment,1350.0,3,3,Banasree
9240000,Apartment,1155.0,3,3,Kathalbagan
3800000,Apartment,1050.0,3,2,Shyampur
3800000,Apartment,1050.0,3,2,Shyampur
3500000,Apartment,950.0,2,2,Shyampur
3800000,Apartment,1050.0,3,2,Shyampur
3800000,Apartment,1050.0,3,2,Shyampur
11200000,Apartment,1720.0,3,3,Mirpur
25000000,Apartment,2121.0,3,3,Niketan
8637500,Apartment,1425.0,3,3,Mirpur
8637500,Apartment,1425.0,3,3,Mirpur
3000000,Apartment,650.0,2,2,Mirpur
7250000,Apartment,1614.0,3,3,Mohammadpur
32900000,Apartment,2350.0,4,4,Banani
32900000,Apartment,2350.0,4,4,Banani
7250000,Apartment,1614.0,3,3,Mohammadpur
3550000,Apartment,650.0,2,2,Lalbagh
3550000,Apartment,650.0,2,2,Lalbagh
5000000,Apartment,1083.0,2,3,Mirpur
80000000,Building,8050.0,32,10,BashundharaR-A
5520000,Apartment,1200.0,3,3,Cantonment
6240000,Apartment,1300.0,3,3,Cantonment
6240000,Apartment,1300.0,3,3,Cantonment
7000000,Apartment,1400.0,3,3,Cantonment
11900000,Apartment,1818.0,3,3,Uttara
10500000,Apartment,1517.0,3,3,Uttara
11950000,Apartment,1950.0,4,4,AftabNagar
6000000,Apartment,1400.0,3,3,Mohammadpur
17850000,Apartment,2100.0,3,4,BashundharaR-A
17850000,Apartment,2100.0,3,4,BashundharaR-A
8500000,Apartment,1250.0,3,3,Cantonment
9743000,Apartment,1185.0,3,3,Shyamoli
9399800,Apartment,1141.0,3,3,Shyamoli
9454400,Apartment,1148.0,3,3,Shyamoli
19686600,Apartment,2231.0,4,3,Mohammadpur
16560800,Apartment,2077.0,3,3,Mohammadpur
9821000,Apartment,1195.0,3,3,Shyamoli
9758600,Apartment,1187.0,3,3,Shyamoli
6700000,Apartment,1300.0,3,3,Mirpur
6800000,Apartment,1300.0,3,3,Mirpur
6100000,Apartment,1300.0,3,3,Mirpur
27000000,Apartment,1975.0,3,3,Gulshan
15000000,Apartment,2150.0,3,3,Uttara
9000000,Apartment,2600.0,3,3,Cantonment
6100000,Apartment,1300.0,3,3,Mirpur
4200000,Apartment,950.0,3,2,Banasree
4400000,Apartment,1050.0,3,2,Banasree
4400000,Apartment,1050.0,3,2,Banasree
4200000,Apartment,950.0,3,2,Banasree
8800000,Apartment,2000.0,6,4,Banasree
7995000,Apartment,1230.0,3,4,Badda
7500000,Apartment,1005.0,3,2,Eskaton
9922400,Apartment,1208.0,3,3,Dhanmondi
10109600,Apartment,1232.0,3,3,Dhanmondi
75000000,Building,19200.0,46,10,Mirpur
20677000,Apartment,1798.0,3,3,Lalmatia
43000000,Apartment,3835.0,5,4,BashundharaR-A
16390000,Apartment,1620.0,3,3,Uttara
16390000,Apartment,1620.0,3,3,Uttara
9000000,Apartment,800.0,2,2,Kalabagan
18848500,Apartment,1639.0,3,3,Lalmatia
18848500,Apartment,1639.0,3,3,Lalmatia
7900000,Apartment,1300.0,3,3,Mirpur
7900000,Apartment,1300.0,3,3,Mirpur
7900000,Apartment,1300.0,3,3,Mirpur
10500000,Apartment,2100.0,6,6,Badda
7900000,Apartment,1300.0,3,3,Mirpur
7900000,Apartment,1300.0,3,3,Mirpur
7900000,Apartment,1300.0,3,3,Mirpur
32000000,Apartment,3214.0,4,4,Uttara
7900000,Apartment,1300.0,3,3,Mirpur
39000000,Building,8425.0,26,10,Mirpur
4500000,Apartment,1050.0,3,3,Mirpur
11360000,Apartment,1480.0,3,3,Shyamoli
11850000,Apartment,1550.0,3,3,Shyamoli
6000000,Apartment,990.0,3,2,Hazaribag
21000000,Duplex,3375.0,4,4,Baridhara
4800000,Apartment,1250.0,3,3,Keraniganj
11360000,Apartment,1480.0,3,3,Shyamoli
4800000,Apartment,1250.0,3,3,Keraniganj
4000000,Apartment,1120.0,3,2,Mirpur
8000000,Apartment,1150.0,3,2,Kalabagan
19500000,Apartment,2330.0,3,4,Dhanmondi
4800000,Apartment,1200.0,3,3,Keraniganj
4800000,Apartment,1200.0,3,3,Keraniganj
4800000,Apartment,1200.0,3,3,Keraniganj
4800000,Apartment,1200.0,3,3,Keraniganj
4800000,Apartment,1200.0,3,3,Keraniganj
4800000,Apartment,1200.0,3,3,Keraniganj
4800000,Apartment,1200.0,3,3,Keraniganj
4800000,Apartment,1200.0,3,3,Keraniganj
25000000,Apartment,2250.0,3,4,Banani
10700000,Apartment,1530.0,3,3,Dhanmondi
4300000,Apartment,1100.0,3,2,Mirpur
4300000,Apartment,1100.0,3,2,Mirpur
4000000,Apartment,1000.0,3,2,Mirpur
4300000,Apartment,1100.0,3,2,Mirpur
7000000,Apartment,1066.0,2,2,Uttara
4800000,Apartment,1200.0,3,3,Keraniganj
5000000,Apartment,1300.0,3,3,Keraniganj
13875000,Apartment,1850.0,3,4,Uttara
13875000,Apartment,1850.0,3,4,Uttara
13875000,Apartment,1850.0,3,4,Uttara
4800000,Apartment,1200.0,3,3,Keraniganj
5000000,Apartment,1300.0,3,3,Keraniganj
4800000,Apartment,1200.0,3,3,Keraniganj
5000000,Apartment,1300.0,3,3,Keraniganj
4800000,Apartment,1200.0,3,3,Keraniganj
5000000,Apartment,1300.0,3,3,Keraniganj
32170000,Apartment,3217.0,4,4,Uttara
4200000,Apartment,1000.0,2,2,Keraniganj
8000000,Apartment,2000.0,4,4,Keraniganj
11000000,Apartment,1450.0,3,3,Uttara
11000000,Apartment,1450.0,3,3,Uttara
13000000,Apartment,1200.0,3,3,Mirpur
24035500,Apartment,2285.0,3,4,Uttara
8500000,Apartment,1474.0,3,4,BashundharaR-A
9000000,Apartment,1500.0,3,3,Uttara
9000000,Apartment,1500.0,3,3,Uttara
9000000,Apartment,1500.0,3,3,Uttara
9000000,Apartment,1500.0,3,3,Uttara
9000000,Apartment,1500.0,3,3,Uttara
13000000,Apartment,1200.0,3,3,Mirpur
5500000,Apartment,650.0,2,2,Lalmatia
14287500,Apartment,1905.0,4,3,BashundharaR-A
6300000,Apartment,1575.0,4,4,Mirpur
6300000,Apartment,1575.0,4,4,Mirpur
4000000,Apartment,875.0,2,2,Mirpur
4000000,Apartment,875.0,2,2,Mirpur
9000000,Apartment,1500.0,3,3,Uttara
9000000,Apartment,1500.0,3,3,Uttara
9000000,Apartment,1500.0,3,3,Uttara
5200000,Apartment,1150.0,3,2,DakshinKhan
4700000,Apartment,1010.0,3,2,DakshinKhan
5500000,Apartment,1398.0,3,3,Mirpur
6300000,Apartment,1575.0,4,4,Mirpur
4000000,Apartment,920.0,2,2,Mirpur
10700000,Apartment,1530.0,3,3,Dhanmondi
14287500,Apartment,1905.0,4,3,BashundharaR-A
14287500,Apartment,1905.0,4,3,BashundharaR-A
25000000,Apartment,2250.0,3,4,Banani
4000000,Apartment,920.0,2,2,Mirpur
9900000,Apartment,1225.0,3,2,Uttara
18500000,Apartment,1809.0,3,3,Uttara
10000000,Apartment,1079.0,2,2,Kalabagan
6700000,Apartment,1220.0,3,2,Agargaon
11500000,Apartment,1554.0,3,3,Mirpur
35000000,Apartment,2500.0,3,4,Dhanmondi
6000000,Apartment,1050.0,3,3,Agargaon
8000000,Apartment,1550.0,3,3,Agargaon
8000000,Apartment,1550.0,3,3,Agargaon
11500000,Apartment,1554.0,3,3,Mirpur
11500000,Apartment,1554.0,3,3,Mirpur
11500000,Apartment,1554.0,3,3,Mirpur
11500000,Apartment,1554.0,3,3,Mirpur
11500000,Apartment,1554.0,3,3,Mirpur
13700000,Apartment,1370.0,3,3,Lalmatia
11500000,Apartment,1554.0,3,3,Mirpur
7900000,Apartment,1350.0,3,3,Adabor
9800000,Apartment,1480.0,3,3,Adabor
19400000,Apartment,1760.0,3,3,Uttara
16390000,Apartment,1620.0,3,3,Uttara
16390000,Apartment,1620.0,3,3,Uttara
6500000,Apartment,944.0,3,2,Mirpur
4500000,Apartment,730.0,2,2,Bangshal
3055000,Apartment,1300.0,2,2,Bashabo
1645000,Apartment,700.0,2,2,Bashabo
1410000,Apartment,600.0,2,1,Bashabo
3500000,Apartment,1000.0,3,3,Mirpur
4000000,Apartment,1100.0,3,2,Mohammadpur
70000000,Building,9120.0,18,10,BashundharaR-A
11500000,Apartment,1554.0,3,3,Mirpur
11500000,Apartment,1554.0,3,3,Mirpur
11500000,Apartment,1554.0,3,3,Mirpur
11500000,Apartment,1554.0,3,3,Mirpur
4730000,Apartment,1075.0,3,2,Mirpur
11500000,Apartment,1554.0,3,3,Mirpur
2500000,Apartment,500.0,2,1,Kuril
3000000,Apartment,600.0,2,1,Kuril
5300000,Apartment,1150.0,3,2,Shyamoli
5000000,Apartment,1210.0,3,3,Badda
4700000,Apartment,1150.0,3,3,JatraBari
10826400,Apartment,1388.0,3,3,Dhanmondi
10826400,Apartment,1388.0,3,3,Dhanmondi
3825000,Apartment,850.0,3,2,Badda
8000000,Apartment,1550.0,3,3,Agargaon
10670400,Apartment,1368.0,3,3,Dhanmondi
10670400,Apartment,1368.0,3,3,Dhanmondi
10000000,Apartment,1200.0,3,3,Badda
10000000,Apartment,1200.0,3,3,Badda
7800000,Apartment,1300.0,3,3,Maghbazar
8000000,Apartment,1105.0,3,3,Malibagh
3600000,Apartment,800.0,3,2,Badda
8420000,Apartment,1650.0,6,4,Badda
8420000,Apartment,1650.0,4,4,Badda
8000000,Apartment,1250.0,3,3,AftabNagar
11300000,Apartment,1950.0,4,4,Banasree
8000000,Apartment,1250.0,3,3,AftabNagar
8000000,Apartment,1450.0,3,3,Mirpur
5000000,Apartment,950.0,2,2,Mirpur
6200000,Apartment,1200.0,3,3,Mohammadpur
8500000,Apartment,1250.0,3,3,AftabNagar
7950000,Apartment,1250.0,3,3,AftabNagar
8500000,Apartment,1200.0,2,2,Shyamoli
7950000,Apartment,1250.0,3,3,AftabNagar
7950000,Apartment,1250.0,3,3,AftabNagar
9000000,Apartment,1300.0,3,3,AftabNagar
8400000,Apartment,1300.0,3,3,AftabNagar
9000000,Apartment,1300.0,3,3,AftabNagar
9000000,Apartment,1300.0,3,3,AftabNagar
9000000,Apartment,1300.0,3,3,AftabNagar
9000000,Apartment,1300.0,3,3,AftabNagar
9000000,Apartment,1300.0,3,3,AftabNagar
7950000,Apartment,1250.0,3,3,AftabNagar
9000000,Apartment,1300.0,3,3,AftabNagar
17500000,Apartment,1695.0,3,3,Uttara
7950000,Apartment,1250.0,3,3,AftabNagar
11300000,Apartment,1950.0,4,4,Banasree
7950000,Apartment,1250.0,3,3,AftabNagar
9000000,Apartment,1300.0,3,3,AftabNagar
8125000,Apartment,1350.0,3,3,Mirpur
8400000,Apartment,1400.0,3,3,Mirpur
8125000,Apartment,1350.0,3,3,Mirpur
8125000,Apartment,1350.0,3,3,Mirpur
8400000,Apartment,1400.0,3,3,Mirpur
8400000,Apartment,1400.0,3,3,Mirpur
8125000,Apartment,1350.0,3,3,Mirpur
8675000,Apartment,1450.0,3,3,Mirpur
7932500,Apartment,1315.0,3,3,Mirpur
8537500,Apartment,1425.0,3,3,Mirpur
8537500,Apartment,1425.0,3,3,Mirpur
8950000,Apartment,1500.0,3,3,Mirpur
8950000,Apartment,1500.0,3,3,Mirpur
8400000,Apartment,1400.0,3,3,Mirpur
7795000,Apartment,1290.0,3,3,Mirpur
8125000,Apartment,1350.0,3,3,Mirpur
8537500,Apartment,1425.0,3,3,Mirpur
8400000,Apartment,1400.0,3,3,Mirpur
7795000,Apartment,1290.0,3,3,Mirpur
8950000,Apartment,1500.0,3,3,Mirpur
8537500,Apartment,1425.0,3,3,Mirpur
8125000,Apartment,1350.0,3,3,Mirpur
8675000,Apartment,1450.0,3,3,Mirpur
7932500,Apartment,1315.0,3,3,Mirpur
8400000,Apartment,1400.0,3,3,Mirpur
7932500,Apartment,1315.0,3,3,Mirpur
8950000,Apartment,1500.0,3,3,Mirpur
7795000,Apartment,1290.0,3,3,Mirpur
8400000,Apartment,1400.0,3,3,Mirpur
8675000,Apartment,1450.0,3,3,Mirpur
7932500,Apartment,1315.0,3,3,Mirpur
9000000,Apartment,1700.0,3,2,Bangshal
3000000,Apartment,650.0,2,2,Mirpur
3500000,Apartment,650.0,2,2,Mirpur
8002500,Apartment,1067.0,3,3,Nikunja
8002500,Apartment,1067.0,3,3,Nikunja
7500000,Apartment,1266.0,3,3,Mirpur
7500000,Apartment,1266.0,3,3,Mirpur
8002500,Apartment,1067.0,3,3,Nikunja
5265000,Apartment,1170.0,3,3,Cantonment
6165000,Apartment,1370.0,3,3,Cantonment
6165000,Apartment,1370.0,3,3,Cantonment
4950000,Apartment,1100.0,3,3,Cantonment
5600000,Apartment,1550.0,3,3,Savar
8125000,Apartment,1350.0,3,3,Mirpur
8675000,Apartment,1450.0,3,3,Mirpur
8125000,Apartment,1350.0,3,3,Mirpur
8400000,Apartment,1400.0,3,3,Mirpur
7795000,Apartment,1290.0,3,3,Mirpur
12000000,Apartment,1500.0,3,3,BashundharaR-A
4585500,Apartment,1019.0,2,2,Bashabo
6704800,Apartment,1251.0,3,3,Mugdapara
5863500,Apartment,1303.0,3,3,Bashabo
6858400,Apartment,1283.0,3,3,Mugdapara
5863500,Apartment,1303.0,2,2,Bashabo
6113500,Apartment,1303.0,3,3,Bashabo
4585500,Apartment,1019.0,2,2,Bashabo
5863500,Apartment,1303.0,2,2,Bashabo
4585500,Apartment,1019.0,2,2,Bashabo
7308000,Apartment,1624.0,3,3,Bashabo
7500000,Apartment,1652.0,4,4,Taltola
7000000,Apartment,1175.0,3,3,Badda
6000000,Apartment,1337.0,3,3,Mohammadpur
8000000,Apartment,1970.0,3,3,UttarKhan
5100000,Apartment,1120.0,3,2,Badda
5200000,Apartment,1120.0,3,2,Badda
4600000,Apartment,1120.0,3,2,Badda
3200000,Apartment,666.0,2,2,Mirpur
12800000,Apartment,1938.0,3,3,Uttara
9000000,Apartment,1240.0,3,3,Dhanmondi
9500000,Apartment,1100.0,3,2,Kalabagan
6500000,Apartment,1400.0,4,3,Badda
5000000,Apartment,1040.0,3,2,Khilgaon
3300000,Apartment,616.0,2,2,Mohammadpur
20000000,Apartment,2110.0,3,4,BashundharaR-A
17200000,Apartment,1600.0,3,3,Niketan
45000000,Apartment,3000.0,4,4,Gulshan
8500000,Apartment,1600.0,3,3,AftabNagar
13475000,Apartment,1925.0,3,4,BashundharaR-A
17000000,Apartment,2100.0,3,4,BashundharaR-A
4300000,Apartment,950.0,3,2,DakshinKhan
18375000,Apartment,2450.0,5,4,Uttara
5863500,Apartment,1303.0,2,2,Bashabo
11500000,Apartment,1325.0,3,4,BashundharaR-A
5863500,Apartment,1303.0,2,2,Bashabo
5863500,Apartment,1303.0,2,2,Bashabo
6787500,Apartment,1375.0,3,3,Badda
11616500,Apartment,2003.0,4,4,Banasree
9383500,Apartment,1597.0,3,3,Banasree
9383500,Apartment,1597.0,3,3,Banasree
11616500,Apartment,2003.0,4,4,Banasree
6787500,Apartment,1375.0,3,3,Badda
6787500,Apartment,1375.0,3,3,Badda
6247500,Apartment,1255.0,3,3,Badda
5500000,Apartment,1206.0,3,3,Mirpur
9383500,Apartment,1597.0,3,3,Banasree
5692500,Apartment,1265.0,3,3,Badda
6247500,Apartment,1255.0,3,3,Badda
6247500,Apartment,1255.0,3,3,Badda
9000000,Apartment,1250.0,3,3,Malibagh
4000000,Apartment,800.0,2,2,Hazaribag
4500000,Apartment,1085.0,3,2,Mirpur
28000000,Building,4050.0,9,3,Mohammadpur
7800000,Apartment,1520.0,3,3,Rampura
35000000,Apartment,2119.0,3,2,Gulshan
2700000,Apartment,730.0,2,2,DakshinKhan
2700000,Apartment,725.0,2,2,DakshinKhan
65000000,Apartment,3680.0,4,4,Gulshan
4500000,Apartment,975.0,3,2,Mirpur
4500000,Apartment,975.0,3,3,Mirpur
11500000,Apartment,1730.0,3,4,BashundharaR-A
5000000,Apartment,1000.0,3,2,Mirpur
11600000,Apartment,2155.0,3,3,Banasree
7337500,Apartment,1225.0,3,3,Bashabo
6787500,Apartment,1125.0,3,3,Bashabo
6116500,Apartment,1003.0,3,3,Bashabo
4585500,Apartment,1019.0,2,2,Bashabo
4134900,Apartment,537.0,2,2,Bangshal
5990600,Apartment,778.0,2,2,Bangshal
4134900,Apartment,537.0,2,2,Bangshal
5990600,Apartment,778.0,2,2,Bangshal
9000000,Apartment,1300.0,3,3,Hazaribag
5175000,Apartment,1150.0,2,2,DakshinKhan
3500000,Apartment,640.0,2,1,Sutrapur
3600000,Apartment,675.0,2,2,Khilgaon
11000000,Apartment,1250.0,3,3,BaridharaDOHS
60000000,Apartment,2240.0,4,4,Baridhara
8100000,Apartment,1350.0,3,3,Hazaribag
4500000,Apartment,1220.0,3,3,Savar
4500000,Apartment,1220.0,3,3,Savar
4500000,Apartment,1220.0,3,3,Savar
7000000,Apartment,1450.0,3,3,Mirpur
7612500,Apartment,1275.0,3,3,Bashabo
4500000,Apartment,1220.0,3,3,Savar
4500000,Apartment,1220.0,3,3,Savar
7000000,Apartment,1450.0,3,3,Mirpur
6000000,Apartment,1243.0,3,3,Badda
7000000,Apartment,1450.0,3,3,Mirpur
7000000,Apartment,1450.0,3,3,Mirpur
70000000,Apartment,4000.0,4,4,Gulshan
10000000,Apartment,1480.0,3,3,BashundharaR-A
10000000,Apartment,1480.0,3,3,BashundharaR-A
10000000,Apartment,1480.0,3,3,BashundharaR-A
7200000,Apartment,1200.0,3,3,Bashabo
7337500,Apartment,1225.0,3,3,Bashabo
6650000,Apartment,1100.0,3,3,Bashabo
6375000,Apartment,1050.0,3,3,Bashabo
2800000,Apartment,750.0,2,2,Lalbagh
2800000,Apartment,750.0,2,2,Lalbagh
10000000,Apartment,1200.0,3,3,Kathalbagan
10000000,Apartment,1480.0,3,3,BashundharaR-A
7878000,Apartment,1212.0,3,3,Motijheel
5500000,Apartment,1185.0,3,2,Mirpur
4585500,Apartment,1019.0,2,2,Bashabo
7200000,Apartment,1200.0,3,3,Bashabo
4585500,Apartment,1019.0,2,2,Bashabo
6650000,Apartment,1100.0,3,3,Bashabo
6116500,Apartment,1003.0,3,3,Bashabo
8500000,Apartment,1350.0,3,3,Mirpur
11000000,Apartment,1550.0,3,3,BashundharaR-A
11000000,Apartment,1550.0,3,3,BashundharaR-A
24000000,Apartment,2750.0,4,4,BashundharaR-A
8500000,Apartment,1357.0,3,3,BashundharaR-A
